myDescription,careAboutMonthDemand_Beta_01,t_month_Disaster,numMonthsToAvg,setScenarioProbabilitiesTo1OverN_Flag,minDisasterYear,maxDisasterYear,minYearSubset,maxYearSubset,truckDistanceMethod,expandWhichWarehousesCarryItem_01,maxDrivingTimeCutAbove_Hrs,minTimeRequiredToRespond,numDisasters,n_itemIter,initialInventorySum,objCostType,initialSuppliesVarFlag,disasterID,warehouseID,disasterLocation,transMode,numUnitsMoved,timeHours,costPerTon,distKm
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1990-0010,"Funafuti, Tuvalu","Funafuti, Tuvalu",Truck,138.0,10.0,2640.0,1.8999412379842273
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:2004-0150,"Pohnpei, Federated States of Micronesia","Palikir, Pohnpei, Micronesia",Truck,287.0,10.0,2640.0,7.545407701027517
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1981-0030,"Noumea, New Caledonia","Noumea, New Caledonia",Truck,254.0,10.0,2640.0,1.180316703295826
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:2010-0044,"Auckland, New Zealand","Pape'ete, French Polynesia",Air,680.2,31.828732847651608,9457.660047395068,4097.239708590964
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:2001-0711,"Auckland, New Zealand","Nuku'alofa, Tonga",Air,1285.0,28.35222965570731,6933.718730043505,2011.3377934243847
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1998-0427,"Auckland, New Zealand","Pape'ete, French Polynesia",Air,98.0,31.828732847651608,9457.660047395068,4097.239708590964
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1999-0524,"Brisbane, Australia","Port Vila, Vanuatu",Air,397.20000000000005,28.15473208118839,6790.335490942769,1892.8392487130322
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1965-0011,"Suva, Fiji","Suva, Fiji",Truck,1998.0,10.0,2640.0,30.754933665703792
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1993-0007,"Brisbane, Australia","Honiara, Solomon Islands",Air,397.20000000000005,28.536832294960917,7067.740246141624,2122.099376976549
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1990-0006,"Auckland, New Zealand",Tokelau,Air,18.4,30.62112685994977,8580.938100323532,3372.676115969861
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:2002-0397,"Pohnpei, Federated States of Micronesia","Palikir, Pohnpei, Micronesia",Truck,287.0,10.0,2640.0,7.545407701027517
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1987-0064,"Auckland, New Zealand",Tokelau,Air,344.0,30.62112685994977,8580.938100323532,3372.676115969861
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1968-0085,"Honiara, Solomon Islands","Honiara, Solomon Islands",Truck,38.0,10.0,2640.0,4.9629045174749
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:2004-0150,"Brisbane, Australia","Palikir, Pohnpei, Micronesia",Air,397.20000000000005,31.427473303241573,9166.345618153382,3856.483981944944
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1977-0143,"Auckland, New Zealand","Nuku'alofa, Tonga",Air,1285.0,28.35222965570731,6933.718730043505,2011.3377934243847
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:2004-0312,XDummy,"Saipan, 96950, CNMI",Air,38.0,50,50,50
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:2004-0080,"Brisbane, Australia","Port Vila, Vanuatu",Air,397.20000000000005,28.15473208118839,6790.335490942769,1892.8392487130322
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1971-0008,"Honiara, Solomon Islands","Honiara, Solomon Islands",Truck,1198.0,10.0,2640.0,4.9629045174749
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1983-0047,"Brisbane, Australia","Suva, Fiji",Air,397.20000000000005,29.645277643719325,7872.47156934023,2787.166586231595
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1993-0002,"Suva, Fiji","Suva, Fiji",Truck,7768.799999999999,10.0,2640.0,30.754933665703792
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1983-0113,"Apia, Samoa","Apia, Samoa",Truck,198.0,10.0,3600.0,6.643830773929231
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1972-0059,XDummy,"Suva, Fiji",Truck,14547.0,50,50,50
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1991-0456,"Majuro, Marshall Islands","Majuro Atoll, RMI",Truck,334.0,10.0,2640.0,11.903176691246248
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:2001-0143,"Port Vila, Vanuatu","Port Vila, Vanuatu",Truck,158.0,10.0,2640.0,1.68568215081474
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1973-0021,"Suva, Fiji","Suva, Fiji",Truck,228.0,10.0,2640.0,30.754933665703792
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1973-0080,"Nukualofa, Tonga","Nuku'alofa, Tonga",Truck,178.0,10.0,2640.0,13.46178533140501
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:2003-0145,"Noumea, New Caledonia","Noumea, New Caledonia",Truck,85.4,10.0,2640.0,1.180316703295826
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1977-0143,"Nukualofa, Tonga","Nuku'alofa, Tonga",Truck,714.0,10.0,2640.0,13.46178533140501
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:2002-0829,"Port Vila, Vanuatu","Port Vila, Vanuatu",Truck,598.2,10.0,2640.0,1.68568215081474
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1986-0052,"Brisbane, Australia","Suva, Fiji",Air,397.20000000000005,29.645277643719325,7872.47156934023,2787.166586231595
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1991-0456,XDummy,"Majuro Atoll, RMI",Air,466.79999999999995,50,50,50
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:2003-0024,"Suva, Fiji","Suva, Fiji",Truck,5998.0,10.0,2640.0,30.754933665703792
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1997-0259,"Rarotonga, Cook Islands","Avarua District, Cook Islands",Truck,178.0,10.0,2640.0,2.880017223126458
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1993-0002,"Auckland, New Zealand","Suva, Fiji",Air,1285.0,28.54790150625136,7075.776493538488,2128.7409037508164
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1975-0015,"Suva, Fiji","Suva, Fiji",Truck,4598.0,10.0,2640.0,30.754933665703792
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1979-0033,"Suva, Fiji","Suva, Fiji",Truck,7178.0,10.0,2640.0,30.754933665703792
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:2004-0080,XDummy,"Port Vila, Vanuatu",Air,8119.4,50,50,50
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1992-0162,"Suva, Fiji","Suva, Fiji",Truck,398.0,10.0,2640.0,30.754933665703792
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1985-0020,"Port Vila, Vanuatu","Port Vila, Vanuatu",Truck,998.0,10.0,2640.0,1.68568215081474
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1982-0034,"Auckland, New Zealand","Nuku'alofa, Tonga",Air,1285.0,28.35222965570731,6933.718730043505,2011.3377934243847
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:2010-0054,XDummy,"Honiara, Solomon Islands",Truck,321.1999999999998,50,50,50
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:2009-0200,"Rarotonga, Cook Islands","Avarua District, Cook Islands",Truck,243.0,10.0,2640.0,2.880017223126458
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1993-0002,"Brisbane, Australia","Suva, Fiji",Air,397.20000000000005,29.645277643719325,7872.47156934023,2787.166586231595
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1993-0002,XDummy,"Suva, Fiji",Truck,22547.6,50,50,50
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1977-0113,"Brisbane, Australia","Bairiki, Kiribati",Air,68.4,31.397169607257467,9144.345134868921,3838.3017643544804
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1993-0007,"Honiara, Solomon Islands","Honiara, Solomon Islands",Truck,1198.0,10.0,2640.0,4.9629045174749
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:2001-0711,XDummy,"Nuku'alofa, Tonga",Air,901.8000000000002,50,50,50
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1982-0044,"Brisbane, Australia","Honiara, Solomon Islands",Air,397.20000000000005,28.536832294960917,7067.740246141624,2122.099376976549
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:2009-0200,"Auckland, New Zealand","Avarua District, Cook Islands",Air,4.400000000000006,30.02152655109424,8145.628276094417,3012.915930656543
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:2010-0054,"Honiara, Solomon Islands","Honiara, Solomon Islands",Truck,1198.0,10.0,2640.0,4.9629045174749
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:2004-0294,"Suva, Fiji","Suva, Fiji",Truck,118.0,10.0,2640.0,30.754933665703792
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1982-0044,XDummy,"Honiara, Solomon Islands",Truck,3117.8,50,50,50
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1972-0059,"Brisbane, Australia","Suva, Fiji",Air,397.20000000000005,29.645277643719325,7872.47156934023,2787.166586231595
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1961-0003,"Auckland, New Zealand","Nuku'alofa, Tonga",Air,884.0,28.35222965570731,6933.718730043505,2011.3377934243847
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1982-0034,"Nukualofa, Tonga","Nuku'alofa, Tonga",Truck,714.0,10.0,2640.0,13.46178533140501
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1985-0020,XDummy,"Port Vila, Vanuatu",Air,20817.8,50,50,50
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1993-0007,"Auckland, New Zealand","Honiara, Solomon Islands",Air,1285.0,30.68971263344182,8630.731371878763,3413.827580065093
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1986-0052,XDummy,"Suva, Fiji",Truck,33547.0,50,50,50
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:2002-0753,XDummy,"Hagatna, Guam",Truck,2218.0,50,50,50
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1946-0003,"Nukualofa, Tonga","Nuku'alofa, Tonga",Truck,498.0,10.0,2640.0,13.46178533140501
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:2006-0071,"Suva, Fiji","Suva, Fiji",Truck,42.8,10.0,2640.0,30.754933665703792
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1988-0694,"Port Vila, Vanuatu","Port Vila, Vanuatu",Truck,598.0,10.0,2640.0,1.68568215081474
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1964-0019,"Suva, Fiji","Suva, Fiji",Truck,3598.0,10.0,2640.0,30.754933665703792
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:2009-0554,"Suva, Fiji","Suva, Fiji",Truck,767.0,10.0,2640.0,30.754933665703792
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:2010-0054,"Auckland, New Zealand","Honiara, Solomon Islands",Air,1285.0,30.68971263344182,8630.731371878763,3413.827580065093
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:2000-0832,"Majuro, Marshall Islands","Majuro Atoll, RMI",Truck,41.6,10.0,2640.0,11.903176691246248
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1987-0332,"Suva, Fiji","Suva, Fiji",Truck,671.8,10.0,2640.0,30.754933665703792
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1985-0042,"Suva, Fiji","Suva, Fiji",Truck,398.0,10.0,2640.0,30.754933665703792
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1977-0059,"Honiara, Solomon Islands","Honiara, Solomon Islands",Truck,198.2,10.0,2640.0,4.9629045174749
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1993-0024,"Port Vila, Vanuatu","Port Vila, Vanuatu",Truck,998.0,10.0,2640.0,1.68568215081474
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:2004-0150,XDummy,"Palikir, Pohnpei, Micronesia",Air,515.3999999999999,50,50,50
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1993-0006,"Funafuti, Tuvalu","Funafuti, Tuvalu",Truck,28.0,10.0,2640.0,1.8999412379842273
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1982-0034,XDummy,"Nuku'alofa, Tonga",Truck,26904.2,50,50,50
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1986-0065,"Honiara, Solomon Islands","Honiara, Solomon Islands",Truck,1198.0,10.0,2640.0,4.9629045174749
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1992-0050,"Port Vila, Vanuatu","Port Vila, Vanuatu",Truck,228.0,10.0,2640.0,1.68568215081474
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1960-0008,"Auckland, New Zealand","Alofi, Niue",Air,798.0,29.148057292512817,7511.489594364306,2488.834375507691
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1980-0036,"Suva, Fiji","Suva, Fiji",Truck,7048.0,10.0,2640.0,30.754933665703792
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1973-0052,"Suva, Fiji","Suva, Fiji",Truck,998.0,10.0,2640.0,30.754933665703792
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1990-0003,"Apia, Samoa","Apia, Samoa",Truck,17598.0,10.0,3600.0,6.643830773929231
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:1983-0071,"Auckland, New Zealand","Pape'ete, French Polynesia",Air,1008.0,31.828732847651608,9457.660047395068,4097.239708590964
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,37881,Cost,Optimal,EmDat:2004-0080,"Port Vila, Vanuatu","Port Vila, Vanuatu",Truck,998.0,10.0,2640.0,1.68568215081474
