myDescription,careAboutMonthDemand_Beta_01,t_month_Disaster,numMonthsToAvg,setScenarioProbabilitiesTo1OverN_Flag,minDisasterYear,maxDisasterYear,minYearSubset,maxYearSubset,truckDistanceMethod,expandWhichWarehousesCarryItem_01,maxDrivingTimeCutAbove_Hrs,minTimeRequiredToRespond,numDisasters,n_itemIter,initialInventorySum,objCostType,initialSuppliesVarFlag,warehouseID,myFractionOfDisastersUsingDummy,bigMCostDummy,rawDual,adjustedDual
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Cost,Actual,"Noumea, Marshall Islands",0.15942028985507245,50,-0.7683397432918841,7.202674749461738
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Cost,Actual,"Rarotonga, Cook Islands",0.15942028985507245,50,-0.1994792853657401,7.771535207387882
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Cost,Actual,"Honiara, Solomon Islands",0.15942028985507245,50,-0.8541840758073675,7.116830416946255
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Cost,Actual,"Port Moresby, Papua New Guinea",0.15942028985507245,50,0.0,7.971014492753622
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Cost,Actual,"Suva, Fiji",0.15942028985507245,50,-2.821125995613059,5.149888497140563
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Cost,Actual,"Port Vila, Vanuatu",0.15942028985507245,50,-0.567415615285709,7.403598877467913
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Cost,Actual,"Majuro, New Caledonia",0.15942028985507245,50,-0.13140496732802465,7.8396095254255975
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Cost,Actual,"Brisbane, Australia",0.15942028985507245,50,-0.8494157828738089,7.121598709879813
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Cost,Actual,"Pohnpei, Federated States of Micronesia",0.15942028985507245,50,-1.4187707865550898,6.552243706198532
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Cost,Actual,"Nukualofa, Tonga",0.15942028985507245,50,-0.2666666666666675,7.704347826086955
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Cost,Actual,"Koror, Palau",0.15942028985507245,50,0.0,7.971014492753622
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Cost,Actual,"Tarawa, Kiribati",0.15942028985507245,50,0.0,7.971014492753622
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Cost,Actual,"Auckland, New Zealand",0.15942028985507245,50,-1.3930848034080627,6.577929689345559
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Cost,Actual,"Savaii, Samoa",0.15942028985507245,50,-0.8000000000000025,7.17101449275362
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Cost,Actual,"Funafuti, Tuvalu",0.15942028985507245,50,0.0,7.971014492753622
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Cost,Actual,"Sydney, Australia",0.15942028985507245,50,-0.5887711240181579,7.382243368735464
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Time,Actual,"Noumea, Marshall Islands",0.08695652173913043,50,-0.48205550479953807,3.8657705821569834
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Time,Actual,"Rarotonga, Cook Islands",0.08695652173913043,50,-0.14508352573256733,4.202742561223954
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Time,Actual,"Honiara, Solomon Islands",0.08695652173913043,50,-0.8483598883327703,3.499466198623751
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Time,Actual,"Port Moresby, Papua New Guinea",0.08695652173913043,50,0.0,4.3478260869565215
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Time,Actual,"Suva, Fiji",0.08695652173913043,50,-2.580180036320928,1.7676460506355938
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Time,Actual,"Port Vila, Vanuatu",0.08695652173913043,50,-0.5529671316114282,3.7948589553450933
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Time,Actual,"Majuro, New Caledonia",0.08695652173913043,50,-0.1263302700747948,4.221495816881727
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Time,Actual,"Brisbane, Australia",0.08695652173913043,50,-1.7491503534087682,2.5986757335477533
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Time,Actual,"Pohnpei, Federated States of Micronesia",0.08695652173913043,50,-0.931629274053984,3.4161968129025375
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Time,Actual,"Nukualofa, Tonga",0.08695652173913043,50,-0.2898550724637694,4.057971014492752
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Time,Actual,"Koror, Palau",0.08695652173913043,50,0.0,4.3478260869565215
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Time,Actual,"Tarawa, Kiribati",0.08695652173913043,50,0.0,4.3478260869565215
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Time,Actual,"Auckland, New Zealand",0.08695652173913043,50,-1.932750991953763,2.4150750950027584
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Time,Actual,"Savaii, Samoa",0.08695652173913043,50,-0.8695652173913082,3.4782608695652133
testRun,1,-1,3,1,1900,2017,1900,2017,google,0,100,1000000.0,138,KitchenSetGen,31215,Time,Actual,"Funafuti, Tuvalu",0.08695652173913043,50,0.0,4.3478260869565215
